,0,1,2,3,4,5,6,7
2301,2015,Ford,Edge,SEL,AWD,80710,19049,
2302,2016,Ford,Edge,Titanium,AWD,31489,26930,
2303,2014,Ford,Edge,Limited,AWD,74735,18577,
2304,2018,Ford,Edge,Titanium,FWD,30810,25246,
2305,2017,Ford,Edge,Titanium,AWD,61602,22069,
2306,2011,Ford,Edge,SEL,FWD,109411,12999,
2307,2019,Ford,Edge,SEL,AWD,2404,39359,
2308,2016,Ford,Edge,Titanium,AWD,40555,24998,
2309,2018,Ford,Edge,Titanium,AWD,21806,28995,
2310,2015,Ford,Edge,SEL,AWD,34000,22977,
2311,2018,Ford,Edge,SEL,FWD,30597,25991,
2312,2015,Ford,Edge,SEL,AWD,42395,22651,
2313,2015,Ford,Edge,SEL,FWD,51928,21491,
2314,2011,Ford,Edge,SEL,AWD,61949,16989,
2315,2016,Ford,Edge,Titanium,AWD,28943,26987,
2316,2013,Ford,Edge,Limited,AWD,93163,15590,
2317,2018,Ford,Edge,Titanium,FWD,40255,24737,
2318,2013,Ford,Edge,Limited,AWD,78649,17995,
2319,2018,Ford,Edge,Titanium,FWD,26151,25994,
2320,2015,Ford,Edge,Sport,FWD,49968,23999,
2321,2016,Ford,Edge,Sport,AWD,61958,24298,
2322,2010,Ford,Edge,SEL,FWD,228346,5900,
2323,2015,Ford,Edge,SEL,AWD,17511,24249,
2324,2018,Ford,Edge,Titanium,AWD,19245,28995,
2325,2015,Ford,Edge,Sport,AWD,21677,26500,
2326,2016,Ford,Edge,Titanium,AWD,52474,23995,
2327,2015,Ford,Edge,Titanium,AWD,43922,23995,
2328,2018,Ford,Edge,Titanium,AWD,33567,26999,
2329,2018,Ford,Edge,Titanium,FWD,11923,27463,
2330,2018,Ford,Edge,Titanium,AWD,24435,28575,
2331,2014,Ford,Edge,Limited,FWD,125089,13800,
2332,2018,Ford,Edge,Titanium,AWD,26396,27895,
2333,2011,Ford,Edge,Limited,FWD,123128,11716,
2334,2018,Ford,Edge,Titanium,FWD,23153,26620,
2335,2018,Ford,Edge,Titanium,AWD,16067,28500,
2336,2015,Ford,Edge,SEL,FWD,53055,20980,
2337,2016,Ford,Edge,Titanium,AWD,19651,27600,
2338,2018,Ford,Edge,Titanium,FWD,45516,23642,
2339,2015,Ford,Edge,SEL,AWD,20207,23977,
2340,2007,Ford,Edge,SE,FWD,225485,3275,
2341,2013,Ford,Edge,SEL,AWD,95416,15495,
2342,2014,Ford,Edge,Sport,AWD,60999,21942,
2343,2016,Ford,Edge,Sport,AWD,43574,26716,
2344,2018,Ford,Edge,Titanium,FWD,45798,23642,
2345,2017,Ford,Edge,SEL,AWD,63921,20977,
2346,2014,Ford,Edge,SEL,FWD,134277,12995,
2347,2016,Ford,Edge,SEL,FWD,35663,23600,
2348,2018,Ford,Edge,Titanium,AWD,33029,26975,
2349,2018,Ford,Edge,Titanium,FWD,42715,23990,
2350,2018,Ford,Edge,Titanium,FWD,35386,25669,
2351,2015,Ford,Edge,SEL,AWD,51531,21979,
2352,2016,Ford,Edge,SEL,FWD,53920,21185,
2353,2017,Ford,Edge,SE,FWD,38539,23506,
2354,2016,Ford,Edge,Titanium,AWD,37125,26155,
2355,2014,Ford,Edge,Limited,FWD,72072,17981,
2356,2018,Ford,Edge,Titanium,AWD,27991,27795,
2357,2018,Ford,Edge,Titanium,FWD,44474,24900,
2358,2015,Ford,Edge,Sport,FWD,46345,23964,
2359,2016,Ford,Edge,SEL,AWD,74859,19998,
2360,2016,Ford,Edge,SEL,AWD,40326,23981,
2361,2017,Ford,Edge,SEL,FWD,13056,26000,
2362,2017,Ford,Edge,SEL,AWD,77390,19700,
2363,2017,Ford,Edge,Titanium,AWD,27683,26699,
2364,2018,Ford,Edge,Titanium,AWD,31202,27000,
2365,2018,Ford,Edge,Titanium,AWD,34242,26880,
2366,2014,Ford,Edge,Limited,FWD,78297,17495,
2367,2017,Ford,Edge,Titanium,AWD,41795,25850,
2368,2018,Ford,Edge,Titanium,AWD,24818,28500,
2369,2016,Ford,Edge,Titanium,AWD,50557,23600,
2370,2016,Ford,Edge,Titanium,AWD,10495,28987,
2371,2016,Ford,Edge,Sport,AWD,57439,26000,
2372,2015,Ford,Edge,Titanium,AWD,28918,25590,
2373,2018,Ford,Edge,Titanium,FWD,26208,25795,
2374,2015,Ford,Edge,Titanium,AWD,26580,25895,
2375,2015,Ford,Edge,SEL,AWD,42531,21995,
2376,2015,Ford,Edge,Sport,AWD,51798,24592,
2377,2018,Ford,Edge,Titanium,AWD,29894,27995,
2378,2015,Ford,Edge,Sport,AWD,35332,26899,
2379,2018,Ford,Edge,Titanium,FWD,36254,24700,
2380,2018,Ford,Edge,Titanium,AWD,20386,28976,
2381,2018,Ford,Edge,Titanium,FWD,38328,24900,
2382,2016,Ford,Edge,SEL,FWD,37268,22998,
2383,2014,Ford,Edge,SEL,AWD,82945,17777,
2384,2013,Ford,Edge,SEL,FWD,119890,13999,
2385,2018,Ford,Edge,Titanium,AWD,33528,26484,
2386,2016,Ford,Edge,Titanium,FWD,34107,25950,
2387,2018,Ford,Edge,SEL,FWD,32835,24810,
2388,2017,Ford,Edge,Titanium,AWD,27902,27255,
2389,2014,Ford,Edge,Limited,FWD,98426,15695,
2390,2014,Ford,Edge,Limited,FWD,94937,15995,
2391,2016,Ford,Edge,Titanium,AWD,36595,25977,
2392,2018,Ford,Edge,SEL,AWD,2172,30699,
2393,2018,Ford,Edge,Titanium,FWD,22909,26400,
2394,2013,Ford,Edge,Sport,FWD,95492,16987,
2395,2017,Ford,Edge,SEL,FWD,11920,25790,
2396,2016,Ford,Edge,Titanium,AWD,38697,26000,
2397,2016,Ford,Edge,Sport,AWD,71602,23890,
2398,2019,Ford,Edge,SEL,FWD,2355,38999,
2399,2018,Ford,Edge,Titanium,FWD,6476,29988,
2400,2016,Ford,Edge,Titanium,AWD,32142,26446,
2401,2018,Ford,Edge,Titanium,AWD,31129,27500,
2402,2016,Ford,Edge,SEL,AWD,31303,24998,
2403,2015,Ford,Edge,Sport,FWD,40065,24793,
2404,2007,Ford,Edge,SEL,AWD,133000,7890,
2405,2013,Ford,Edge,Limited,AWD,130581,13400,
2406,2015,Ford,Edge,Sport,AWD,36595,25296,
2407,2017,Ford,Edge,SEL,AWD,71818,20949,
2408,2016,Ford,Edge,Titanium,AWD,48599,24970,
2409,2015,Ford,Edge,SEL,AWD,40257,22995,
2410,2018,Ford,Edge,Titanium,FWD,42377,24100,
2411,2014,Ford,Edge,Sport,FWD,50311,20995,
2412,2018,Ford,Edge,SEL,AWD,8382,29473,
2413,2013,Ford,Edge,SEL,AWD,84648,15990,
2414,2010,Ford,Edge,SE,FWD,120947,11690,
2415,2017,Ford,Edge,SEL,FWD,7640,25788,
2416,2016,Ford,Edge,Titanium,AWD,44506,25917,
2417,2014,Ford,Edge,Sport,AWD,79820,19990,
2418,2016,Ford,Edge,Titanium,AWD,45503,24497,
2419,2016,Ford,Edge,Titanium,AWD,19967,27557,
2420,2016,Ford,Edge,SEL,FWD,22823,23888,
2421,2011,Ford,Edge,Limited,FWD,105120,12895,
2422,2015,Ford,Edge,SEL,FWD,90244,16995,
2423,2017,Ford,Edge,SEL,FWD,48642,21645,
2424,2015,Ford,Edge,SEL,FWD,41101,21900,
2425,2018,Ford,Edge,Titanium,AWD,30221,27345,
2426,2018,Ford,Edge,Titanium,AWD,31997,26991,
2427,2016,Ford,Edge,Titanium,AWD,47646,24956,
2428,2010,Ford,Edge,SE,FWD,83663,13995,
2429,2015,Ford,Edge,SEL,FWD,40726,21948,
2430,2016,Ford,Edge,Titanium,AWD,37265,25315,
2431,2013,Ford,Edge,SEL,AWD,97042,14995,
2432,2016,Ford,Edge,Titanium,FWD,11332,26900,
2433,2018,Ford,Edge,Titanium,AWD,18515,28828,
2434,2018,Ford,Edge,Titanium,AWD,24439,28500,
2435,2012,Ford,Edge,Limited,AWD,121266,13685,
2436,2013,Ford,Edge,SEL,FWD,122019,12995,
2437,2016,Ford,Edge,Titanium,AWD,39657,24988,
2438,2018,Ford,Edge,Titanium,FWD,40022,24997,
2439,2017,Ford,Edge,Titanium,AWD,42880,25594,
2440,2017,Ford,Edge,SEL,FWD,75352,19900,
2441,2015,Ford,Edge,SEL,AWD,71493,20000,
2442,2016,Ford,Edge,Titanium,AWD,61831,24000,
2443,2017,Ford,Edge,SEL,AWD,69649,19995,
2444,2018,Ford,Edge,Titanium,AWD,28699,26989,
2445,2014,Ford,Edge,SEL,AWD,89241,16459,
2446,2018,Ford,Edge,Titanium,AWD,44270,25708,
2447,2016,Ford,Edge,Titanium,AWD,33238,25999,
2448,2008,Ford,Edge,Limited,AWD,203287,6000,
2449,2015,Ford,Edge,Titanium,AWD,29369,25521,
2450,2015,Ford,Edge,Titanium,AWD,39760,24997,
2451,2015,Ford,Edge,SEL,AWD,123296,14999,
2452,2016,Ford,Edge,Titanium,AWD,48392,25061,
2453,2016,Ford,Edge,Titanium,AWD,32184,25888,
2454,2018,Ford,Edge,Titanium,AWD,18351,28999,
2455,2016,Ford,Edge,Titanium,AWD,67440,22377,
2456,2018,Ford,Edge,Titanium,AWD,31527,26790,
2457,2017,Ford,Edge,SEL,AWD,61573,21990,
2458,2012,Ford,Edge,SEL,AWD,107810,13576,
2459,2012,Ford,Edge,SEL,AWD,75450,15995,
2460,2014,Ford,Edge,Limited,AWD,141082,12998,
2461,2019,Ford,Edge,Titanium,FWD,6551,37777,
2462,2015,Ford,Edge,Sport,AWD,47410,23998,
2463,2017,Ford,Edge,Titanium,AWD,26053,27455,
2464,2016,Ford,Edge,SEL,AWD,19900,25944,
2465,2016,Ford,Edge,Titanium,AWD,25838,26999,
2466,2016,Ford,Edge,Titanium,FWD,82286,19700,
2467,2016,Ford,Edge,Titanium,AWD,55877,23995,
2468,2015,Ford,Edge,Sport,AWD,35187,25000,
2469,2010,Ford,Edge,Limited,FWD,207294,6995,
2470,2017,Ford,Edge,SEL,FWD,23750,23716,
2471,2018,Ford,Edge,Titanium,FWD,13136,27710,
2472,2017,Ford,Edge,SEL,FWD,11752,24981,
2473,2015,Ford,Edge,SEL,FWD,32454,22498,
2474,2014,Ford,Edge,SEL,AWD,99521,15750,
2475,2017,Ford,Edge,Titanium,AWD,17828,27903,
2476,2015,Ford,Edge,SEL,FWD,58347,20991,
2477,2016,Ford,Edge,Sport,AWD,42483,26425,
2478,2014,Ford,Edge,SEL,AWD,116683,13875,
2479,2015,Ford,Edge,Titanium,AWD,62470,21966,
2480,2008,Ford,Edge,Limited,FWD,196604,5810,
2481,2007,Ford,Edge,SEL,FWD,146905,6922,
2482,2017,Ford,Edge,SEL,FWD,5944,26987,
2483,2018,Ford,Edge,Titanium,AWD,22493,27447,
2484,2015,Ford,Edge,SEL,FWD,55481,19991,
2485,2016,Ford,Edge,Titanium,AWD,38651,25500,
2486,2007,Ford,Edge,SEL,FWD,141527,6991,
2487,2016,Ford,Edge,Sport,AWD,48205,26499,
2488,2017,Ford,Edge,Titanium,FWD,43053,22995,
2489,2009,Ford,Edge,Limited,FWD,96151,13589,
2490,2018,Ford,Edge,Titanium,AWD,25985,28283,
2491,2016,Ford,Edge,Titanium,AWD,41024,25619,
2492,2017,Ford,Edge,Titanium,AWD,35975,25983,
2493,2017,Ford,Edge,SEL,AWD,11935,28290,
2494,2017,Ford,Edge,SEL,FWD,62361,21400,
2495,2015,Ford,Edge,SEL,FWD,28171,21999,
2496,2018,Ford,Edge,SEL,AWD,3540,29877,
2497,2016,Ford,Edge,Titanium,AWD,32223,27500,
2498,2017,Ford,Edge,Titanium,AWD,32212,26999,
2499,2015,Ford,Edge,Sport,AWD,31770,25570,
2500,2013,Ford,Edge,SE,AWD,118901,12858,
2501,2012,Ford,Edge,Limited,AWD,47850,17977,
2502,2018,Ford,Edge,Titanium,AWD,33367,27219,
2503,2014,Ford,Edge,SEL,AWD,64385,18995,
2504,2016,Ford,Edge,Titanium,AWD,37904,25139,
2505,2019,Ford,Edge,SEL,AWD,2594,38569,
2506,2018,Ford,Edge,Titanium,AWD,43206,25865,
2507,2013,Ford,Edge,SE,FWD,45219,18990,
2508,2017,Ford,Edge,SEL,AWD,71412,20490,
2509,2018,Ford,Edge,Titanium,AWD,25134,27988,
2510,2018,Ford,Edge,Titanium,AWD,29086,27596,
2511,2016,Ford,Edge,SEL,FWD,36487,22821,
2512,2015,Ford,Edge,Titanium,AWD,69604,21995,
2513,2012,Ford,Edge,SEL,FWD,103078,13495,
2514,2012,Ford,Edge,SEL,AWD,70754,16995,
2515,2018,Ford,Edge,Titanium,AWD,40584,25999,
2516,2015,Ford,Edge,SEL,AWD,46843,21495,
2517,2016,Ford,Edge,SEL,FWD,45207,22395,
2518,2017,Ford,Edge,SEL,FWD,13385,24532,
2519,2013,Ford,Edge,Limited,FWD,99986,14488,
2520,2016,Ford,Edge,Titanium,AWD,43805,24987,
2521,2018,Ford,Edge,Titanium,AWD,27000,26999,
2522,2014,Ford,Edge,Sport,AWD,52843,21999,
2523,2016,Ford,Edge,Titanium,AWD,21394,27500,
2524,2018,Ford,Edge,Titanium,AWD,37797,26998,
2525,2018,Ford,Edge,Titanium,AWD,17454,28443,
2526,2015,Ford,Edge,Titanium,AWD,24121,24895,
2527,2016,Ford,Edge,Titanium,AWD,41802,25000,
2528,2018,Ford,Edge,Titanium,AWD,27727,26999,
2529,2018,Ford,Edge,Titanium,AWD,36444,26488,
2530,2016,Ford,Edge,Titanium,AWD,29953,26155,
2531,2016,Ford,Edge,Titanium,FWD,29945,24943,
2532,2015,Ford,Edge,Titanium,AWD,38071,23800,
2533,2019,Ford,Edge,Titanium,AWD,2605,37777,
2534,2012,Ford,Edge,SEL,FWD,83779,14995,
2535,2017,Ford,Edge,Titanium,AWD,26327,27739,
2536,2016,Ford,Edge,Titanium,AWD,28955,26255,
2537,2018,Ford,Edge,Titanium,AWD,25551,26990,
2538,2018,Ford,Edge,Titanium,AWD,38722,25900,
2539,2007,Ford,Edge,SEL,FWD,150282,5910,
2540,2018,Ford,Edge,Titanium,AWD,25225,26999,
2541,2009,Ford,Edge,Limited,AWD,170156,8653,
2542,2014,Ford,Edge,Sport,AWD,89963,18798,
2543,2018,Ford,Edge,Titanium,AWD,45426,25295,
2544,2018,Ford,Edge,Titanium,AWD,22676,27999,
2545,2018,Ford,Edge,Titanium,AWD,32391,25988,
2546,2018,Ford,Edge,Titanium,AWD,36263,26000,
2547,2013,Ford,Edge,Sport,AWD,103299,16995,
2548,2014,Ford,Edge,Limited,AWD,35609,21988,
2549,2012,Ford,Edge,SEL,FWD,96245,13998,
2550,2015,Ford,Edge,Titanium,AWD,46090,23995,
2551,2015,Ford,Edge,Sport,AWD,28496,25991,
2552,2015,Ford,Edge,Titanium,AWD,25493,25980,
2553,2017,Ford,Edge,SEL,FWD,86322,18777,
2554,2013,Ford,Edge,SEL,AWD,97671,14999,
2555,2016,Ford,Edge,Titanium,AWD,32115,25699,
2556,2016,Ford,Edge,Titanium,AWD,36687,25599,
2557,2018,Ford,Edge,Titanium,AWD,29540,27777,
2558,2013,Ford,Edge,Limited,FWD,83764,15595,
2559,2018,Ford,Edge,SEL,AWD,25142,26911,
2560,2015,Ford,Edge,Sport,FWD,56599,22592,
2561,2015,Ford,Edge,Titanium,AWD,28444,24495,
2562,2016,Ford,Edge,Titanium,AWD,64734,22495,
2563,2018,Ford,Edge,Titanium,AWD,36079,26843,
2564,2015,Ford,Edge,Sport,AWD,40127,25000,
2565,2015,Ford,Edge,Titanium,AWD,41293,23702,
2566,2017,Ford,Edge,SEL,FWD,101740,16990,
2567,2015,Ford,Edge,Titanium,AWD,37833,24791,
2568,2018,Ford,Edge,Titanium,AWD,24995,28435,
2569,2018,Ford,Edge,SEL,AWD,12465,27998,
2570,2017,Ford,Edge,Titanium,FWD,46612,22400,
2571,2018,Ford,Edge,Titanium,AWD,13038,29995,
2572,2007,Ford,Edge,SEL,AWD,136334,6999,
2573,2017,Ford,Edge,SEL,FWD,89938,17995,
2574,2019,Ford,Edge,SEL,FWD,1394,38000,
2575,2015,Ford,Edge,Sport,AWD,36110,24740,
2576,2017,Ford,Edge,Titanium,FWD,55194,20897,
2577,2018,Ford,Edge,Titanium,AWD,22871,27688,
2578,2015,Ford,Edge,Titanium,AWD,23894,26017,
2579,2018,Ford,Edge,SEL,FWD,44045,23400,
2580,2015,Ford,Edge,Titanium,AWD,60387,21995,
2581,2007,Ford,Edge,SEL,FWD,148818,5990,
2582,2008,Ford,Edge,Limited,FWD,192011,6800,
2583,2018,Ford,Edge,SEL,AWD,16910,27744,
2584,2015,Ford,Edge,Titanium,AWD,69066,20995,
2585,2016,Ford,Edge,SEL,FWD,35111,22800,
2586,2014,Ford,Edge,Sport,AWD,47599,22880,
2587,2014,Ford,Edge,Sport,AWD,49915,21880,
2588,2015,Ford,Edge,Titanium,AWD,73072,20672,
2589,2012,Ford,Edge,SE,FWD,159955,8992,
2590,2010,Ford,Edge,Sport,AWD,158705,9995,
2591,2018,Ford,Edge,Titanium,AWD,26994,27000,
2592,2016,Ford,Edge,Titanium,AWD,42602,24487,
2593,2013,Ford,Edge,SEL,FWD,81476,15700,
2594,2018,Ford,Edge,Titanium,AWD,32864,26997,
2595,2013,Ford,Edge,Limited,FWD,99024,14900,
2596,2016,Ford,Edge,Titanium,AWD,21105,27499,
2597,2015,Ford,Edge,Sport,FWD,32247,24910,
2598,2018,Ford,Edge,SEL,AWD,15301,27224,
2599,2017,Ford,Edge,Titanium,AWD,38892,24975,
2600,2014,Ford,Edge,SEL,FWD,96422,15195,
2601,2016,Ford,Edge,Titanium,FWD,27755,24500,
2602,2015,Ford,Edge,Titanium,AWD,58265,21950,
2603,2016,Ford,Edge,Sport,AWD,27618,28491,
2604,2013,Ford,Edge,Limited,FWD,149762,10998,
2605,2018,Ford,Edge,SEL,AWD,12000,27950,
2606,2017,Ford,Edge,SEL,FWD,20559,23999,
2607,2013,Ford,Edge,SEL,FWD,97736,14395,
2608,2016,Ford,Edge,Titanium,AWD,34281,25495,
2609,2019,Ford,Edge,ST,AWD,1085,38482,
2610,2017,Ford,Edge,SEL,AWD,74608,20000,
2611,2014,Ford,Edge,SEL,AWD,49101,19977,
2612,2015,Ford,Edge,Titanium,AWD,43603,22996,
2613,2016,Ford,Edge,SEL,FWD,63570,19999,
2614,2016,Ford,Edge,Titanium,FWD,50559,23851,
2615,2015,Ford,Edge,SEL,FWD,39032,21497,
2616,2013,Ford,Edge,SEL,FWD,86032,15995,
2617,2015,Ford,Edge,Titanium,AWD,57258,21990,
2618,2016,Ford,Edge,SE,AWD,66000,18999,
2619,2012,Ford,Edge,Limited,FWD,99089,13395,
2620,2010,Ford,Edge,Limited,AWD,201461,7900,
2621,2018,Ford,Edge,Titanium,AWD,27609,27495,
2622,2008,Ford,Edge,SEL,AWD,195890,6000,
2623,2018,Ford,Edge,Titanium,AWD,30570,26588,
2624,2011,Ford,Edge,SEL,FWD,104769,12865,
2625,2018,Ford,Edge,Titanium,AWD,44252,24882,
2626,2013,Ford,Edge,Limited,FWD,89898,14900,
2627,2017,Ford,Edge,SE,AWD,19167,23791,
2628,2013,Ford,Edge,Limited,AWD,74988,16790,
2629,2017,Ford,Edge,SEL,FWD,73864,18998,
2630,2019,Ford,Edge,SEL,AWD,2710,38195,
2631,2018,Ford,Edge,SEL,AWD,1612,29499,
2632,2014,Ford,Edge,Limited,FWD,125448,13785,
2633,2011,Ford,Edge,SEL,AWD,75840,15999,
2634,2013,Ford,Edge,SEL,FWD,77109,15995,
2635,2015,Ford,Edge,Sport,FWD,66214,21200,
2636,2016,Ford,Edge,SEL,FWD,28127,23266,
2637,2018,Ford,Edge,Titanium,AWD,26125,27496,
2638,2016,Ford,Edge,SEL,FWD,74350,18597,
2639,2018,Ford,Edge,Titanium,AWD,22396,26996,
2640,2011,Ford,Edge,SEL,FWD,105896,12195,
2641,2011,Ford,Edge,SEL,FWD,97641,12695,
2642,2015,Ford,Edge,SEL,FWD,38101,20922,
2643,2013,Ford,Edge,Limited,FWD,79567,16999,
2644,2016,Ford,Edge,SEL,AWD,21310,26300,
2645,2012,Ford,Edge,SEL,FWD,69163,16600,
2646,2018,Ford,Edge,SEL,AWD,11186,29241,
2647,2007,Ford,Edge,SEL,FWD,144164,5995,
2648,2016,Ford,Edge,Titanium,FWD,8522,27000,
2649,2017,Ford,Edge,Titanium,AWD,44770,24850,
2650,2011,Ford,Edge,SEL,FWD,92329,13988,
2651,2017,Ford,Edge,SE,FWD,23630,23377,
2652,2018,Ford,Edge,SEL,AWD,11218,27994,
2653,2016,Ford,Edge,SEL,FWD,45159,21890,
2654,2015,Ford,Edge,Titanium,AWD,35724,24980,
2655,2015,Ford,Edge,Titanium,AWD,47560,23000,
2656,2013,Ford,Edge,Limited,FWD,55092,18519,
2657,2017,Ford,Edge,SEL,FWD,44226,22280,
2658,2011,Ford,Edge,Sport,FWD,141262,11999,
2659,2018,Ford,Edge,Titanium,AWD,39197,26290,
2660,2016,Ford,Edge,Titanium,AWD,60066,22432,
2661,2015,Ford,Edge,Titanium,AWD,61360,22152,
2662,2018,Ford,Edge,Titanium,AWD,35473,26490,
2663,2015,Ford,Edge,Titanium,AWD,139803,14990,
2664,2016,Ford,Edge,Titanium,FWD,11168,27571,
2665,2018,Ford,Edge,Titanium,AWD,32051,26897,
2666,2015,Ford,Edge,SE,AWD,71428,17800,
2667,2018,Ford,Edge,Titanium,AWD,32915,27288,
2668,2018,Ford,Edge,Titanium,AWD,38159,26299,
2669,2017,Ford,Edge,Titanium,AWD,40828,24985,
2670,2016,Ford,Edge,SEL,AWD,25808,25996,
2671,2017,Ford,Edge,Titanium,AWD,32821,26900,
2672,2017,Ford,Edge,SE,FWD,35536,21995,
2673,2014,Ford,Edge,Limited,FWD,78991,16895,
2674,2017,Ford,Edge,Titanium,FWD,54151,21308,
2675,2013,Ford,Edge,SEL,FWD,110091,12995,
2676,2018,Ford,Edge,Titanium,AWD,31239,26800,
2677,2018,Ford,Edge,SEL,AWD,7498,29069,
2678,2015,Ford,Edge,SEL,AWD,157547,13994,
2679,2016,Ford,Edge,Titanium,FWD,37548,24471,
2680,2018,Ford,Edge,Titanium,AWD,31929,25946,
2681,2015,Ford,Edge,Sport,FWD,17056,26500,
2682,2008,Ford,Edge,Limited,FWD,97456,10495,
2683,2018,Ford,Edge,Titanium,AWD,38122,25193,
2684,2013,Ford,Edge,Sport,AWD,87195,16977,
2685,2017,Ford,Edge,SEL,FWD,25545,23488,
2686,2018,Ford,Edge,Titanium,AWD,32626,26988,
2687,2018,Ford,Edge,Titanium,AWD,18118,27863,
2688,2017,Ford,Edge,Titanium,AWD,22989,26820,
2689,2018,Ford,Edge,Titanium,AWD,35954,26459,
2690,2013,Ford,Edge,SEL,FWD,125089,12213,
2691,2018,Ford,Edge,Titanium,AWD,20049,27633,
2692,2016,Ford,Edge,SEL,AWD,19764,26390,
2693,2017,Ford,Edge,Titanium,AWD,30546,26216,
2694,2019,Ford,Edge,SEL,FWD,653,38000,
2695,2017,Ford,Edge,Titanium,AWD,25791,26482,
2696,2018,Ford,Edge,Titanium,AWD,36501,26788,
2697,2016,Ford,Edge,Titanium,AWD,73903,21194,
2698,2016,Ford,Edge,Titanium,AWD,37777,25299,
2699,2018,Ford,Edge,SEL,AWD,6988,28848,
2700,2018,Ford,Edge,Titanium,AWD,30292,26500,
2701,2017,Ford,Edge,SEL,FWD,59969,20635,
2702,2017,Ford,Edge,Titanium,AWD,31290,25175,
2703,2016,Ford,Edge,SEL,AWD,25746,24636,
2704,2008,Ford,Edge,Limited,AWD,172887,6999,
2705,2016,Ford,Edge,SEL,AWD,27081,24980,
2706,2018,Ford,Edge,Titanium,AWD,15852,27999,
2707,2018,Ford,Edge,Titanium,AWD,41144,25607,
2708,2016,Ford,Edge,Titanium,AWD,58546,23495,
2709,2017,Ford,Edge,SEL,AWD,9858,28000,
2710,2013,Ford,Edge,SEL,FWD,104497,13395,
2711,2015,Ford,Edge,SEL,AWD,143000,14500,
2712,2018,Ford,Edge,Sport,AWD,2210,35667,
2713,2015,Ford,Edge,Titanium,AWD,56855,22491,
2714,2018,Ford,Edge,Titanium,AWD,33821,25995,
2715,2016,Ford,Edge,SEL,AWD,36568,24875,
2716,2012,Ford,Edge,Limited,FWD,82164,15363,
2717,2018,Ford,Edge,SEL,AWD,472,29500,
2718,2018,Ford,Edge,Titanium,AWD,34512,26998,
2719,2013,Ford,Edge,SE,AWD,105986,13295,
2720,2016,Ford,Edge,SEL,AWD,31436,24500,
2721,2018,Ford,Edge,Titanium,AWD,25045,27000,
2722,2018,Ford,Edge,Titanium,AWD,41478,25622,
2723,2013,Ford,Edge,SEL,FWD,73640,15995,
2724,2016,Ford,Edge,SEL,AWD,24962,24995,
2725,2015,Ford,Edge,SE,FWD,68148,18000,
2726,2015,Ford,Edge,Sport,AWD,40941,24987,
2727,2016,Ford,Edge,Titanium,AWD,51561,23954,
2728,2018,Ford,Edge,Titanium,AWD,33340,26522,
2729,2015,Ford,Edge,Titanium,AWD,58470,21500,
2730,2018,Ford,Edge,SEL,AWD,20754,26999,
2731,2013,Ford,Edge,SEL,FWD,101720,13495,
2732,2018,Ford,Edge,SEL,AWD,22512,26980,
2733,2017,Ford,Edge,SEL,FWD,19769,23980,
2734,2018,Ford,Edge,SEL,AWD,15768,27898,
2735,2011,Ford,Edge,Sport,AWD,152411,11791,
2736,2014,Ford,Edge,Sport,AWD,28458,23995,
2737,2014,Ford,Edge,SEL,AWD,34835,20596,
2738,2014,Ford,Edge,Sport,AWD,84408,19588,
2739,2018,Ford,Edge,SEL,AWD,3725,28812,
2740,2016,Ford,Edge,Titanium,FWD,33752,23884,
2741,2018,Ford,Edge,Titanium,AWD,32804,26499,
2742,2018,Ford,Edge,Titanium,AWD,33409,26750,
2743,2016,Ford,Edge,Titanium,AWD,69944,21989,
2744,2016,Ford,Edge,SEL,AWD,17973,25495,
2745,2015,Ford,Edge,SEL,FWD,28108,22449,
2746,2018,Ford,Edge,Titanium,AWD,22234,27366,
2747,2017,Ford,Edge,Titanium,AWD,25194,27925,
2748,2015,Ford,Edge,SEL,FWD,29933,21989,
2749,2018,Ford,Edge,Titanium,AWD,41157,25500,
2750,2016,Ford,Edge,SEL,AWD,37148,24200,
2751,2008,Ford,Edge,SEL,FWD,172342,6995,
2752,2016,Ford,Edge,SEL,AWD,14909,26985,
2753,2014,Ford,Edge,SEL,FWD,25367,20710,
2754,2011,Ford,Edge,Limited,AWD,210482,6955,
2755,2013,Ford,Edge,SEL,AWD,54276,17995,
2756,2014,Ford,Edge,SEL,FWD,55134,17980,
2757,2015,Ford,Edge,SEL,AWD,30853,22995,
2758,2013,Ford,Edge,SE,FWD,95657,14095,
2759,2018,Ford,Edge,Titanium,AWD,25755,26995,
2760,2018,Ford,Edge,Titanium,AWD,37526,25989,
2761,2015,Ford,Edge,SEL,FWD,76871,17820,
2762,2011,Ford,Edge,Limited,AWD,148050,10999,
2763,2017,Ford,Edge,SEL,FWD,38056,22492,
2764,2013,Ford,Edge,SEL,FWD,88596,14495,
2765,2007,Ford,Edge,SEL,FWD,115347,7990,
2766,2015,Ford,Edge,Titanium,AWD,30453,23965,
2767,2018,Ford,Edge,Titanium,AWD,33753,25500,
2768,2017,Ford,Edge,SEL,AWD,17875,26990,
2769,2018,Ford,Edge,Titanium,AWD,32171,25982,
2770,2017,Ford,Edge,SEL,AWD,22669,26000,
2771,2017,Ford,Edge,SEL,AWD,19869,26590,
2772,2018,Ford,Edge,Titanium,AWD,33389,25777,
2773,2015,Ford,Edge,SE,AWD,53025,18985,
2774,2017,Ford,Edge,SEL,AWD,4577,27386,
2775,2018,Ford,Edge,SEL,AWD,25719,27000,
