2012,Ford,Explorer,XLT,FWD,109073,13540
2013,Ford,Explorer,XLT,4WD,138070,13299
2013,Ford,Explorer,Limited,FWD,87568,17051
2014,Ford,Explorer,XLT,4WD,76602,18656
2013,Ford,Explorer,XLT,FWD,92820,15700
2016,Ford,Explorer,Base,4WD,75156,19334
2016,Ford,Explorer,Sport,4WD,35301,30995
2013,Ford,Explorer,XLT,4WD,116216,14521
2016,Ford,Explorer,Base,FWD,68407,19997
2017,Ford,Explorer,Sport,4WD,30971,30750
2014,Ford,Explorer,XLT,FWD,96223,15992
2014,Ford,Explorer,Limited,FWD,109427,15991
2016,Ford,Explorer,Sport,4WD,60181,26950
2017,Ford,Explorer,Base,FWD,28353,23992
2016,Ford,Explorer,Sport,4WD,37785,30995
2013,Ford,Explorer,XLT,FWD,77406,15995
2015,Ford,Explorer,XLT,FWD,59846,20600
2012,Ford,Explorer,XLT,4WD,115424,14598
2014,Ford,Explorer,XLT,FWD,105755,15999
2012,Ford,Explorer,XLT,4WD,96366,14780
2013,Ford,Explorer,Base,4WD,69965,17174
2019,Ford,Explorer,Limited,4WD,17256,34847
2013,Ford,Explorer,XLT,FWD,86756,15988
2016,Ford,Explorer,Base,FWD,28137,22879
2014,Ford,Explorer,Base,FWD,111309,13995
2017,Ford,Explorer,Sport,4WD,9906,32988
2016,Ford,Explorer,Sport,4WD,56753,29480
2013,Ford,Explorer,Base,4WD,126479,12899
2013,Ford,Explorer,XLT,FWD,83214,16500
2015,Ford,Explorer,Base,4WD,93034,16477
2013,Ford,Explorer,XLT,FWD,59114,17704
2019,Ford,Explorer,Limited,4WD,16133,35047
2016,Ford,Explorer,Sport,4WD,28437,31995
2014,Ford,Explorer,XLT,FWD,78841,17873
2013,Ford,Explorer,XLT,FWD,87274,16138
2017,Ford,Explorer,Sport,4WD,22013,32500
2016,Ford,Explorer,Platinum,4WD,51608,28851
2013,Ford,Explorer,XLT,FWD,111600,13894
2016,Ford,Explorer,Base,FWD,74780,17999
2019,Ford,Explorer,Limited,FWD,20768,33989
2011,Ford,Explorer,Base,4WD,32254,17998
2013,Ford,Explorer,XLT,FWD,87223,15750
2016,Ford,Explorer,Base,FWD,68475,19888
2019,Ford,Explorer,Limited,FWD,17782,34447
2013,Ford,Explorer,XLT,FWD,68641,16997
2015,Ford,Explorer,XLT,FWD,103206,16832
2013,Ford,Explorer,XLT,4WD,48472,18980
2019,Ford,Explorer,Limited,4WD,25814,33872
2012,Ford,Explorer,XLT,FWD,98433,14334
2014,Ford,Explorer,Base,4WD,147382,11588
2011,Ford,Explorer,Base,4WD,34058,17995
2017,Ford,Explorer,Base,FWD,37674,21999
2014,Ford,Explorer,Base,FWD,85578,15900
2019,Ford,Explorer,Limited,FWD,18058,34411
2016,Ford,Explorer,Sport,4WD,48116,29150
2016,Ford,Explorer,Platinum,4WD,49473,28998
2000,Ford,Explorer,XLT,4WD,219911,3430
2017,Ford,Explorer,Sport,4WD,61628,28000
2017,Ford,Explorer,Base,FWD,22231,23895
2019,Ford,Explorer,XLT,4WD,13574,34990
2016,Ford,Explorer,Base,FWD,18053,22995
2013,Ford,Explorer,XLT,FWD,97544,15588
2014,Ford,Explorer,XLT,FWD,90280,16888
2016,Ford,Explorer,Platinum,4WD,61399,28038
2018,Ford,Explorer,Base,FWD,28819,23995
2016,Ford,Explorer,Sport,4WD,49339,28500
2017,Ford,Explorer,Base,FWD,39693,21995
2019,Ford,Explorer,XLT,4WD,16989,32776
2014,Ford,Explorer,Base,FWD,103104,13795
2016,Ford,Explorer,Sport,4WD,54649,27968
2016,Ford,Explorer,Base,FWD,60061,19705
2012,Ford,Explorer,XLT,FWD,108731,13691
2013,Ford,Explorer,XLT,4WD,82679,16600
2016,Ford,Explorer,Sport,4WD,52150,27971
2012,Ford,Explorer,Base,4WD,97914,13500
2002,Ford,Explorer,XLT,4WD,106727,4995
2011,Ford,Explorer,XLT,FWD,74056,15476
2013,Ford,Explorer,Limited,FWD,89521,16786
2016,Ford,Explorer,Base,FWD,45265,21000
2016,Ford,Explorer,Sport,4WD,67613,26500
2016,Ford,Explorer,Limited,4WD,25573,29476
2017,Ford,Explorer,Base,FWD,16219,24444
2012,Ford,Explorer,XLT,FWD,120472,13193
2016,Ford,Explorer,Sport,4WD,45525,29600
2017,Ford,Explorer,Sport,4WD,56235,29748
2016,Ford,Explorer,Base,FWD,51200,19991
2016,Ford,Explorer,Sport,4WD,57494,26391
2017,Ford,Explorer,Base,FWD,21772,23988
2015,Ford,Explorer,Base,4WD,58105,18791
2010,Ford,Explorer,XLT,RWD,156128,6490
2016,Ford,Explorer,Sport,4WD,80442,24999
2016,Ford,Explorer,Limited,4WD,32517,27995
1997,Ford,Explorer,XLT,4WD,184235,2995
2013,Ford,Explorer,XLT,FWD,56842,17491
2015,Ford,Explorer,Base,4WD,62008,18899
2017,Ford,Explorer,Limited,4WD,19510,30988
2016,Ford,Explorer,Base,FWD,61648,19000
2016,Ford,Explorer,Sport,4WD,63141,25990
2015,Ford,Explorer,Base,4WD,42002,19981
2017,Ford,Explorer,Base,FWD,51941,20995
2013,Ford,Explorer,XLT,4WD,95063,15646
2016,Ford,Explorer,Base,FWD,49921,19990
2017,Ford,Explorer,Base,FWD,40590,21826
2013,Ford,Explorer,Base,FWD,114855,12990
2014,Ford,Explorer,Base,4WD,112598,13551
2017,Ford,Explorer,Base,FWD,75129,19892
2012,Ford,Explorer,XLT,4WD,48981,17733
2018,Ford,Explorer,Base,FWD,16398,24950
2019,Ford,Explorer,Limited,FWD,5619,33000
2019,Ford,Explorer,XLT,4WD,11262,33950
2015,Ford,Explorer,Base,FWD,63842,18411
2015,Ford,Explorer,Sport,4WD,69308,25499
2017,Ford,Explorer,XLT,4WD,13485,29995
2017,Ford,Explorer,XLT,4WD,22874,29495
1999,Ford,Explorer,XLT,RWD,177355,2993
2015,Ford,Explorer,Sport,4WD,96000,21763
1997,Ford,Explorer,XLT,4WD,170490,2990
2010,Ford,Explorer,XLT,4WD,69769,11995
2014,Ford,Explorer,Base,4WD,70852,16998
2000,Ford,Explorer,Limited,AWD,183450,3950
2002,Ford,Explorer,XLT,RWD,98127,3998
2016,Ford,Explorer,Limited,4WD,59209,25990
2013,Ford,Explorer,Base,FWD,133073,11477
2018,Ford,Explorer,XLT,4WD,23572,29990
2017,Ford,Explorer,Limited,FWD,29461,29288
2014,Ford,Explorer,Sport,4WD,62200,23000
2013,Ford,Explorer,Base,FWD,96558,13595
2010,Ford,Explorer,XLT,4WD,108440,9495
2016,Ford,Explorer,Limited,4WD,23143,28900
2017,Ford,Explorer,XLT,4WD,13962,29995
2010,Ford,Explorer,XLT,4WD,126013,8995
2014,Ford,Explorer,Base,FWD,112837,12991
2015,Ford,Explorer,Sport,4WD,75930,23933
2018,Ford,Explorer,Limited,4WD,28649,28840
2010,Ford,Explorer,XLT,4WD,87969,10999
2017,Ford,Explorer,XLT,4WD,30102,27995
2018,Ford,Explorer,XLT,4WD,18645,29998
2016,Ford,Explorer,XLT,4WD,54307,24988
2013,Ford,Explorer,Base,FWD,61802,15438
2016,Ford,Explorer,Limited,4WD,62986,24900
2017,Ford,Explorer,Limited,4WD,39991,27230
2017,Ford,Explorer,XLT,4WD,14939,29900
2015,Ford,Explorer,Sport,4WD,186473,13980
2016,Ford,Explorer,Limited,FWD,18538,28449
2016,Ford,Explorer,Sport,4WD,39415,26995
2016,Ford,Explorer,Limited,4WD,69346,24499
2017,Ford,Explorer,XLT,4WD,19170,28990
2016,Ford,Explorer,Limited,FWD,47431,26888
2019,Ford,Explorer,XLT,FWD,2514,32295
2016,Ford,Explorer,Sport,4WD,32646,26888
2013,Ford,Explorer,Base,FWD,47819,16995
2018,Ford,Explorer,XLT,4WD,9989,31000
2015,Ford,Explorer,Sport,4WD,74052,23288
2016,Ford,Explorer,Limited,4WD,91463,22978
2010,Ford,Explorer,XLT,4WD,91830,9995
2017,Ford,Explorer,Limited,4WD,26542,29995
2017,Ford,Explorer,Sport,4WD,30417,27995
2015,Ford,Explorer,Sport,4WD,45192,25991
2010,Ford,Explorer,XLT,4WD,81881,10875
2017,Ford,Explorer,Limited,4WD,41327,28000
2015,Ford,Explorer,Sport,4WD,37450,27022
2010,Ford,Explorer,XLT,4WD,47122,12467
2016,Ford,Explorer,XLT,4WD,117790,19108
2016,Ford,Explorer,XLT,4WD,43533,24995
2015,Ford,Explorer,Limited,4WD,43785,24444
2017,Ford,Explorer,XLT,4WD,23339,27988
2017,Ford,Explorer,XLT,4WD,13821,29358
2017,Ford,Explorer,XLT,4WD,40173,25801
2000,Ford,Explorer,XLT,4WD,185297,1995
2013,Ford,Explorer,Base,FWD,77424,14499
2014,Ford,Explorer,Sport,4WD,91901,19991
2016,Ford,Explorer,XLT,4WD,36057,25998
2017,Ford,Explorer,XLT,4WD,22561,28770
2016,Ford,Explorer,Sport,4WD,40313,26111
2016,Ford,Explorer,Sport,4WD,21356,27199
2014,Ford,Explorer,Sport,4WD,60125,22590
2018,Ford,Explorer,Limited,4WD,32847,28324
2017,Ford,Explorer,Sport,4WD,27381,27500
2015,Ford,Explorer,Sport,4WD,65102,24500
2016,Ford,Explorer,Limited,FWD,43711,25999
2017,Ford,Explorer,Limited,FWD,33058,27490
2017,Ford,Explorer,Limited,4WD,31607,27863
2016,Ford,Explorer,Limited,FWD,37772,27046
2010,Ford,Explorer,Limited,RWD,58410,12995
2016,Ford,Explorer,Limited,4WD,38535,28432
2010,Ford,Explorer,XLT,RWD,85459,9950
2019,Ford,Explorer,XLT,FWD,15,29995
2017,Ford,Explorer,XLT,4WD,25241,27994
2016,Ford,Explorer,XLT,4WD,39085,25500
2014,Ford,Explorer,Sport,4WD,90288,18995
2016,Ford,Explorer,XLT,4WD,47534,23981
2015,Ford,Explorer,Limited,4WD,58653,22975
2018,Ford,Explorer,Limited,FWD,41490,25988
2016,Ford,Explorer,Limited,4WD,37810,25900
2017,Ford,Explorer,Limited,FWD,46600,26551
2016,Ford,Explorer,Sport,4WD,69362,23998
2016,Ford,Explorer,XLT,4WD,49569,23980
2010,Ford,Explorer,XLT,4WD,49367,11851
2013,Ford,Explorer,Sport,4WD,96571,18000
2016,Ford,Explorer,XLT,4WD,27468,26295
2018,Ford,Explorer,XLT,4WD,23235,28500
2018,Ford,Explorer,Limited,4WD,34922,28372
2016,Ford,Explorer,XLT,4WD,58358,23397
2018,Ford,Explorer,XLT,FWD,10849,28990
2017,Ford,Explorer,XLT,4WD,14755,28490
2017,Ford,Explorer,XLT,4WD,15865,28495
2001,Ford,Explorer,Limited,AWD,158868,4448
2017,Ford,Explorer,Limited,4WD,52758,25800
2018,Ford,Explorer,Limited,4WD,29721,29072
2016,Ford,Explorer,XLT,4WD,153780,16889
2016,Ford,Explorer,XLT,4WD,48578,24495
2018,Ford,Explorer,Limited,4WD,33945,28772
2016,Ford,Explorer,Limited,FWD,43267,25652
2016,Ford,Explorer,Limited,FWD,62808,21500
2011,Ford,Explorer,Limited,4WD,123208,13295
2016,Ford,Explorer,XLT,4WD,50261,23993
2011,Ford,Explorer,Limited,FWD,139587,11999
2011,Ford,Explorer,Limited,4WD,161593,10995
2017,Ford,Explorer,XLT,4WD,20916,26995
2016,Ford,Explorer,XLT,4WD,58357,22506
2016,Ford,Explorer,XLT,4WD,53232,23998
2016,Ford,Explorer,XLT,FWD,19819,26888
2017,Ford,Explorer,XLT,4WD,22315,27227
2016,Ford,Explorer,XLT,4WD,63389,21990
2000,Ford,Explorer,Limited,AWD,149538,3842
2017,Ford,Explorer,Limited,4WD,47305,24087
2015,Ford,Explorer,Sport,4WD,91955,18950
2017,Ford,Explorer,XLT,4WD,46490,24995
2016,Ford,Explorer,XLT,4WD,35756,24765
2015,Ford,Explorer,Limited,4WD,27502,25995
2016,Ford,Explorer,Limited,FWD,70814,23116
2010,Ford,Explorer,XLT,4WD,28472,12875
2011,Ford,Explorer,XLT,4WD,170009,9823
2016,Ford,Explorer,Limited,FWD,48848,24750
2017,Ford,Explorer,XLT,4WD,46530,24800
2014,Ford,Explorer,Sport,4WD,62561,21999
2017,Ford,Explorer,XLT,4WD,39894,24995
2014,Ford,Explorer,Sport,4WD,74918,19999
2016,Ford,Explorer,Limited,FWD,66786,23191
2016,Ford,Explorer,XLT,4WD,47848,24629
2015,Ford,Explorer,Limited,4WD,85547,19990
2016,Ford,Explorer,XLT,FWD,41223,24199
1997,Ford,Explorer,Limited,4WD,87999,6299
2017,Ford,Explorer,XLT,FWD,25284,25898
2013,Ford,Explorer,Limited,4WD,92162,16995
2015,Ford,Explorer,Limited,FWD,53396,21900
2015,Ford,Explorer,Limited,FWD,55856,21500
2015,Ford,Explorer,Sport,4WD,66507,19999
2016,Ford,Explorer,XLT,FWD,33296,23991
2016,Ford,Explorer,XLT,FWD,42461,23790
2016,Ford,Explorer,XLT,4WD,83604,19637
2017,Ford,Explorer,XLT,4WD,46977,23398
2017,Ford,Explorer,XLT,FWD,27599,25942
2017,Ford,Explorer,Limited,FWD,45762,23599
2016,Ford,Explorer,XLT,FWD,15610,25447
2012,Ford,Explorer,Limited,4WD,110127,14750
2014,Ford,Explorer,Sport,4WD,118080,16399
2017,Ford,Explorer,XLT,4WD,50523,23317
2015,Ford,Explorer,Limited,FWD,74790,19900
2016,Ford,Explorer,XLT,FWD,28252,24490
2016,Ford,Explorer,XLT,FWD,58245,21995
2016,Ford,Explorer,XLT,4WD,65344,22290
2016,Ford,Explorer,XLT,FWD,25000,25857
2015,Ford,Explorer,Sport,4WD,71120,21750
2017,Ford,Explorer,XLT,4WD,34363,25490
2016,Ford,Explorer,XLT,4WD,81881,20957
2017,Ford,Explorer,XLT,4WD,41260,25786
2011,Ford,Explorer,Limited,FWD,159798,10991
2014,Ford,Explorer,Limited,4WD,89461,17991
2013,Ford,Explorer,Limited,4WD,106790,15995
2017,Ford,Explorer,XLT,4WD,37386,25000
2016,Ford,Explorer,XLT,4WD,36475,23900
2017,Ford,Explorer,XLT,4WD,41080,24801
2015,Ford,Explorer,XLT,4WD,37136,22990
2011,Ford,Explorer,Limited,4WD,110673,13577
2016,Ford,Explorer,XLT,FWD,36002,24728
2018,Ford,Explorer,Limited,FWD,32583,26380
2017,Ford,Explorer,XLT,4WD,44917,24500
2016,Ford,Explorer,XLT,FWD,95901,18899
2016,Ford,Explorer,XLT,4WD,29227,24450
2016,Ford,Explorer,XLT,FWD,41011,22995
2016,Ford,Explorer,XLT,FWD,77019,19999
2016,Ford,Explorer,XLT,4WD,62899,21900
2013,Ford,Explorer,Limited,4WD,82004,17195
2018,Ford,Explorer,XLT,4WD,679,27500
2016,Ford,Explorer,Limited,4WD,37995,22998
2016,Ford,Explorer,XLT,FWD,56526,21490
2016,Ford,Explorer,XLT,FWD,30520,24670
2016,Ford,Explorer,XLT,FWD,65610,21459
2016,Ford,Explorer,XLT,4WD,80279,20560
2016,Ford,Explorer,XLT,FWD,49000,22950
2013,Ford,Explorer,Limited,4WD,112261,15575
2016,Ford,Explorer,Base,4WD,104144,17500
2016,Ford,Explorer,XLT,FWD,33652,25000
2018,Ford,Explorer,XLT,FWD,6643,27995
2017,Ford,Explorer,XLT,FWD,89834,19961
2016,Ford,Explorer,XLT,FWD,69904,20998
2016,Ford,Explorer,XLT,FWD,41276,23899
2017,Ford,Explorer,XLT,4WD,48165,23075
2015,Ford,Explorer,Limited,FWD,58496,20500
2013,Ford,Explorer,XLT,4WD,94122,15500
2017,Ford,Explorer,XLT,FWD,70200,21563
2016,Ford,Explorer,XLT,4WD,70300,19900
2011,Ford,Explorer,XLT,FWD,144254,9990
2015,Ford,Explorer,XLT,4WD,81282,19000
2015,Ford,Explorer,XLT,4WD,70250,19987
2017,Ford,Explorer,XLT,FWD,38851,23500
2016,Ford,Explorer,Base,4WD,109669,17000
2014,Ford,Explorer,XLT,4WD,63940,19095
2016,Ford,Explorer,XLT,4WD,71969,21498
2017,Ford,Explorer,XLT,4WD,29932,24412
2015,Ford,Explorer,XLT,4WD,51948,21555
2015,Ford,Explorer,XLT,4WD,41933,22388
2014,Ford,Explorer,Limited,4WD,71388,20200
2016,Ford,Explorer,XLT,FWD,50534,22339
2015,Ford,Explorer,XLT,4WD,84603,17995
2016,Ford,Explorer,XLT,FWD,99868,18000
2016,Ford,Explorer,XLT,FWD,70222,20995
2015,Ford,Explorer,Limited,FWD,86700,18782
2014,Ford,Explorer,XLT,4WD,86318,17200
2016,Ford,Explorer,XLT,FWD,19569,24990
2017,Ford,Explorer,XLT,FWD,30311,25236
2016,Ford,Explorer,XLT,FWD,55000,21998
2013,Ford,Explorer,Limited,FWD,92794,16000
2013,Ford,Explorer,Limited,4WD,58185,19178
2015,Ford,Explorer,Limited,4WD,49331,22987
